
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач Количество_задач_в_очереди
80415 18756 Не_активен Не_активен Не_активен 10714 8042
80418 18757 Не_активен Не_активен Не_активен 10715 8042
80421 18758 Не_активен Не_активен Не_активен 10716 8042
80424 18759 Не_активен Не_активен Не_активен 10717 8042
80427 18760 Не_активен Не_активен Не_активен 10718 8042
80430 18760 Не_активен Активен Не_активен 10718 8042
80433 18760 Не_активен Активен Не_активен 10718 8042
80436 18760 Не_активен Активен Не_активен 10718 8042
80439 18761 Не_активен Не_активен Активен 10718 8043
80442 18762 Активен Не_активен Не_активен 10718 8044
80445 18763 Не_активен Не_активен Не_активен 10718 8045
80448 18764 Не_активен Не_активен Не_активен 10719 8045
80451 18765 Не_активен Не_активен Не_активен 10720 8045
80454 18766 Не_активен Не_активен Не_активен 10721 8045
80457 18767 Не_активен Не_активен Не_активен 10722 8045
80460 18767 Не_активен Не_активен Активен 10722 8045
80463 18767 Не_активен Не_активен Активен 10722 8045
80466 18767 Не_активен Не_активен Активен 10722 8045
80469 18768 Активен Не_активен Не_активен 10722 8046
80472 18769 Не_активен Активен Не_активен 10722 8047
80475 18770 Не_активен Не_активен Не_активен 10722 8048
80478 18771 Не_активен Не_активен Не_активен 10723 8048
80481 18772 Не_активен Не_активен Не_активен 10724 8048
80484 18773 Не_активен Не_активен Не_активен 10725 8048
80487 18774 Не_активен Не_активен Не_активен 10726 8048
80490 18774 Активен Не_активен Не_активен 10726 8048
80493 18774 Активен Не_активен Не_активен 10726 8048
80496 18774 Активен Не_активен Не_активен 10726 8048
80499 18775 Не_активен Активен Не_активен 10726 8049
80502 18776 Не_активен Не_активен Активен 10726 8050
80505 18777 Не_активен Не_активен Не_активен 10726 8051
80508 18778 Не_активен Не_активен Не_активен 10727 8051
80511 18779 Не_активен Не_активен Не_активен 10728 8051
80514 18780 Не_активен Не_активен Не_активен 10729 8051
80517 18781 Не_активен Не_активен Не_активен 10730 8051
80520 18781 Не_активен Активен Не_активен 10730 8051
80523 18781 Не_активен Активен Не_активен 10730 8051
80526 18781 Не_активен Активен Не_активен 10730 8051
80529 18782 Не_активен Не_активен Активен 10730 8052
80532 18783 Активен Не_активен Не_активен 10730 8053
80535 18784 Не_активен Не_активен Не_активен 10730 8054
80538 18785 Не_активен Не_активен Не_активен 10731 8054
80541 18786 Не_активен Не_активен Не_активен 10732 8054
80544 18787 Не_активен Не_активен Не_активен 10733 8054
80547 18788 Не_активен Не_активен Не_активен 10734 8054
80550 18788 Не_активен Не_активен Активен 10734 8054
80553 18788 Не_активен Не_активен Активен 10734 8054
80556 18788 Не_активен Не_активен Активен 10734 8054
80559 18789 Активен Не_активен Не_активен 10734 8055
80562 18790 Не_активен Активен Не_активен 10734 8056
80565 18791 Не_активен Не_активен Не_активен 10734 8057
80568 18792 Не_активен Не_активен Не_активен 10735 8057
80571 18793 Не_активен Не_активен Не_активен 10736 8057
80574 18794 Не_активен Не_активен Не_активен 10737 8057
80577 18795 Не_активен Не_активен Не_активен 10738 8057
80580 18795 Активен Не_активен Не_активен 10738 8057
80583 18795 Активен Не_активен Не_активен 10738 8057
80586 18795 Активен Не_активен Не_активен 10738 8057
80589 18796 Не_активен Активен Не_активен 10738 8058
80592 18797 Не_активен Не_активен Активен 10738 8059
80595 18798 Не_активен Не_активен Не_активен 10738 8060
80598 18799 Не_активен Не_активен Не_активен 10739 8060
80601 18800 Не_активен Не_активен Не_активен 10740 8060
80604 18801 Не_активен Не_активен Не_активен 10741 8060
80607 18802 Не_активен Не_активен Не_активен 10742 8060
80610 18802 Не_активен Активен Не_активен 10742 8060
80613 18802 Не_активен Активен Не_активен 10742 8060
80616 18802 Не_активен Активен Не_активен 10742 8060
80619 18803 Не_активен Не_активен Активен 10742 8061
80622 18804 Активен Не_активен Не_активен 10742 8062
80625 18805 Не_активен Не_активен Не_активен 10742 8063
80628 18806 Не_активен Не_активен Не_активен 10743 8063
80631 18807 Не_активен Не_активен Не_активен 10744 8063
80634 18808 Не_активен Не_активен Не_активен 10745 8063
80637 18809 Не_активен Не_активен Не_активен 10746 8063
80640 18809 Не_активен Не_активен Активен 10746 8063
80643 18809 Не_активен Не_активен Активен 10746 8063
80646 18809 Не_активен Не_активен Активен 10746 8063
80649 18810 Активен Не_активен Не_активен 10746 8064
80652 18811 Не_активен Активен Не_активен 10746 8065
80655 18812 Не_активен Не_активен Не_активен 10746 8066
80658 18813 Не_активен Не_активен Не_активен 10747 8066
80661 18814 Не_активен Не_активен Не_активен 10748 8066
80664 18815 Не_активен Не_активен Не_активен 10749 8066
80667 18816 Не_активен Не_активен Не_активен 10750 8066
80670 18816 Активен Не_активен Не_активен 10750 8066
80673 18816 Активен Не_активен Не_активен 10750 8066
80676 18816 Активен Не_активен Не_активен 10750 8066
80679 18817 Не_активен Активен Не_активен 10750 8067
80682 18818 Не_активен Не_активен Активен 10750 8068
80685 18819 Не_активен Не_активен Не_активен 10750 8069
80688 18820 Не_активен Не_активен Не_активен 10751 8069
80691 18821 Не_активен Не_активен Не_активен 10752 8069
80694 18822 Не_активен Не_активен Не_активен 10753 8069
80697 18823 Не_активен Не_активен Не_активен 10754 8069
80700 18823 Не_активен Активен Не_активен 10754 8069
80703 18823 Не_активен Активен Не_активен 10754 8069
80706 18823 Не_активен Активен Не_активен 10754 8069
80709 18824 Не_активен Не_активен Активен 10754 8070
80712 18825 Активен Не_активен Не_активен 10754 8071
80715 18826 Не_активен Не_активен Не_активен 10754 8072
80718 18827 Не_активен Не_активен Не_активен 10755 8072
80721 18828 Не_активен Не_активен Не_активен 10756 8072
80724 18829 Не_активен Не_активен Не_активен 10757 8072
80727 18830 Не_активен Не_активен Не_активен 10758 8072
80730 18830 Не_активен Не_активен Активен 10758 8072
80733 18830 Не_активен Не_активен Активен 10758 8072
80736 18830 Не_активен Не_активен Активен 10758 8072
80739 18831 Активен Не_активен Не_активен 10758 8073
80742 18832 Не_активен Активен Не_активен 10758 8074
80745 18833 Не_активен Не_активен Не_активен 10758 8075
80748 18834 Не_активен Не_активен Не_активен 10759 8075
80751 18835 Не_активен Не_активен Не_активен 10760 8075
80754 18836 Не_активен Не_активен Не_активен 10761 8075
80757 18837 Не_активен Не_активен Не_активен 10762 8075
80760 18837 Активен Не_активен Не_активен 10762 8075
80763 18837 Активен Не_активен Не_активен 10762 8075
80766 18837 Активен Не_активен Не_активен 10762 8075
80769 18838 Не_активен Активен Не_активен 10762 8076
80772 18839 Не_активен Не_активен Активен 10762 8077
80775 18840 Не_активен Не_активен Не_активен 10762 8078
80778 18841 Не_активен Не_активен Не_активен 10763 8078
80781 18842 Не_активен Не_активен Не_активен 10764 8078
80784 18843 Не_активен Не_активен Не_активен 10765 8078
80787 18844 Не_активен Не_активен Не_активен 10766 8078
80790 18844 Не_активен Активен Не_активен 10766 8078
80793 18844 Не_активен Активен Не_активен 10766 8078
80796 18844 Не_активен Активен Не_активен 10766 8078
80799 18845 Не_активен Не_активен Активен 10766 8079
80802 18846 Активен Не_активен Не_активен 10766 8080
80805 18847 Не_активен Не_активен Не_активен 10766 8081
80808 18848 Не_активен Не_активен Не_активен 10767 8081
80811 18849 Не_активен Не_активен Не_активен 10768 8081
80814 18850 Не_активен Не_активен Не_активен 10769 8081
80817 18851 Не_активен Не_активен Не_активен 10770 8081
80820 18851 Не_активен Не_активен Активен 10770 8081
80823 18851 Не_активен Не_активен Активен 10770 8081
80826 18851 Не_активен Не_активен Активен 10770 8081
80829 18852 Активен Не_активен Не_активен 10770 8082
80832 18853 Не_активен Активен Не_активен 10770 8083
80835 18854 Не_активен Не_активен Не_активен 10770 8084
80838 18855 Не_активен Не_активен Не_активен 10771 8084
80841 18856 Не_активен Не_активен Не_активен 10772 8084
80844 18857 Не_активен Не_активен Не_активен 10773 8084
80847 18858 Не_активен Не_активен Не_активен 10774 8084
80850 18858 Активен Не_активен Не_активен 10774 8084
80853 18858 Активен Не_активен Не_активен 10774 8084
80856 18858 Активен Не_активен Не_активен 10774 8084
80859 18859 Не_активен Активен Не_активен 10774 8085
80862 18860 Не_активен Не_активен Активен 10774 8086
80865 18861 Не_активен Не_активен Не_активен 10774 8087
80868 18862 Не_активен Не_активен Не_активен 10775 8087
80871 18863 Не_активен Не_активен Не_активен 10776 8087
80874 18864 Не_активен Не_активен Не_активен 10777 8087
80877 18865 Не_активен Не_активен Не_активен 10778 8087
80880 18865 Не_активен Активен Не_активен 10778 8087
80883 18865 Не_активен Активен Не_активен 10778 8087
80886 18865 Не_активен Активен Не_активен 10778 8087
80889 18866 Не_активен Не_активен Активен 10778 8088
80892 18867 Активен Не_активен Не_активен 10778 8089
80895 18868 Не_активен Не_активен Не_активен 10778 8090
80898 18869 Не_активен Не_активен Не_активен 10779 8090
80901 18870 Не_активен Не_активен Не_активен 10780 8090
80904 18871 Не_активен Не_активен Не_активен 10781 8090
80907 18872 Не_активен Не_активен Не_активен 10782 8090
80910 18872 Не_активен Не_активен Активен 10782 8090
80913 18872 Не_активен Не_активен Активен 10782 8090
80916 18872 Не_активен Не_активен Активен 10782 8090
80919 18873 Активен Не_активен Не_активен 10782 8091
80922 18874 Не_активен Активен Не_активен 10782 8092
80925 18875 Не_активен Не_активен Не_активен 10782 8093
80928 18876 Не_активен Не_активен Не_активен 10783 8093
80931 18877 Не_активен Не_активен Не_активен 10784 8093
80934 18878 Не_активен Не_активен Не_активен 10785 8093
80937 18879 Не_активен Не_активен Не_активен 10786 8093
80940 18879 Активен Не_активен Не_активен 10786 8093
80943 18879 Активен Не_активен Не_активен 10786 8093
80946 18879 Активен Не_активен Не_активен 10786 8093
80949 18880 Не_активен Активен Не_активен 10786 8094
80952 18881 Не_активен Не_активен Активен 10786 8095
80955 18882 Не_активен Не_активен Не_активен 10786 8096
80958 18883 Не_активен Не_активен Не_активен 10787 8096
80961 18884 Не_активен Не_активен Не_активен 10788 8096
80964 18885 Не_активен Не_активен Не_активен 10789 8096
80967 18886 Не_активен Не_активен Не_активен 10790 8096
80970 18886 Не_активен Активен Не_активен 10790 8096
80973 18886 Не_активен Активен Не_активен 10790 8096
80976 18886 Не_активен Активен Не_активен 10790 8096
80979 18887 Не_активен Не_активен Активен 10790 8097
80982 18888 Активен Не_активен Не_активен 10790 8098
80985 18889 Не_активен Не_активен Не_активен 10790 8099
80988 18890 Не_активен Не_активен Не_активен 10791 8099
80991 18891 Не_активен Не_активен Не_активен 10792 8099
80994 18892 Не_активен Не_активен Не_активен 10793 8099
80997 18893 Не_активен Не_активен Не_активен 10794 8099
81000 18893 Не_активен Не_активен Активен 10794 8099
81003 18893 Не_активен Не_активен Активен 10794 8099
81006 18893 Не_активен Не_активен Активен 10794 8099
81009 18894 Активен Не_активен Не_активен 10794 8100
81012 18895 Не_активен Активен Не_активен 10794 8101
81015 18896 Не_активен Не_активен Не_активен 10794 8102
81018 18897 Не_активен Не_активен Не_активен 10795 8102
81021 18898 Не_активен Не_активен Не_активен 10796 8102
81024 18899 Не_активен Не_активен Не_активен 10797 8102
81027 18900 Не_активен Не_активен Не_активен 10798 8102
81030 18900 Активен Не_активен Не_активен 10798 8102
81033 18900 Активен Не_активен Не_активен 10798 8102
81036 18900 Активен Не_активен Не_активен 10798 8102
81039 18901 Не_активен Активен Не_активен 10798 8103
81042 18902 Не_активен Не_активен Активен 10798 8104
81045 18903 Не_активен Не_активен Не_активен 10798 8105
81048 18904 Не_активен Не_активен Не_активен 10799 8105
81051 18905 Не_активен Не_активен Не_активен 10800 8105
81054 18906 Не_активен Не_активен Не_активен 10801 8105
81057 18907 Не_активен Не_активен Не_активен 10802 8105
81060 18907 Не_активен Активен Не_активен 10802 8105
81063 18907 Не_активен Активен Не_активен 10802 8105
81066 18907 Не_активен Активен Не_активен 10802 8105
81069 18908 Не_активен Не_активен Активен 10802 8106
81072 18909 Активен Не_активен Не_активен 10802 8107
81075 18910 Не_активен Не_активен Не_активен 10802 8108
81078 18911 Не_активен Не_активен Не_активен 10803 8108
81081 18912 Не_активен Не_активен Не_активен 10804 8108
81084 18913 Не_активен Не_активен Не_активен 10805 8108
81087 18914 Не_активен Не_активен Не_активен 10806 8108
81090 18914 Не_активен Не_активен Активен 10806 8108
81093 18914 Не_активен Не_активен Активен 10806 8108
81096 18914 Не_активен Не_активен Активен 10806 8108
81099 18915 Активен Не_активен Не_активен 10806 8109
81102 18916 Не_активен Активен Не_активен 10806 8110
81105 18917 Не_активен Не_активен Не_активен 10806 8111
81108 18918 Не_активен Не_активен Не_активен 10807 8111
81111 18919 Не_активен Не_активен Не_активен 10808 8111
81114 18920 Не_активен Не_активен Не_активен 10809 8111
81117 18921 Не_активен Не_активен Не_активен 10810 8111
81120 18921 Активен Не_активен Не_активен 10810 8111
81123 18921 Активен Не_активен Не_активен 10810 8111
81126 18921 Активен Не_активен Не_активен 10810 8111
81129 18922 Не_активен Активен Не_активен 10810 8112
81132 18923 Не_активен Не_активен Активен 10810 8113
81135 18924 Не_активен Не_активен Не_активен 10810 8114
81138 18925 Не_активен Не_активен Не_активен 10811 8114
81141 18926 Не_активен Не_активен Не_активен 10812 8114
81144 18927 Не_активен Не_активен Не_активен 10813 8114
81147 18928 Не_активен Не_активен Не_активен 10814 8114
81150 18928 Не_активен Активен Не_активен 10814 8114
81153 18928 Не_активен Активен Не_активен 10814 8114
81156 18928 Не_активен Активен Не_активен 10814 8114
81159 18929 Не_активен Не_активен Активен 10814 8115
81162 18930 Активен Не_активен Не_активен 10814 8116
81165 18931 Не_активен Не_активен Не_активен 10814 8117
81168 18932 Не_активен Не_активен Не_активен 10815 8117
81171 18933 Не_активен Не_активен Не_активен 10816 8117
81174 18934 Не_активен Не_активен Не_активен 10817 8117
81177 18935 Не_активен Не_активен Не_активен 10818 8117
81180 18935 Не_активен Не_активен Активен 10818 8117
81183 18935 Не_активен Не_активен Активен 10818 8117
81186 18935 Не_активен Не_активен Активен 10818 8117
81189 18936 Активен Не_активен Не_активен 10818 8118
81192 18937 Не_активен Активен Не_активен 10818 8119
81195 18938 Не_активен Не_активен Не_активен 10818 8120
81198 18939 Не_активен Не_активен Не_активен 10819 8120
81201 18940 Не_активен Не_активен Не_активен 10820 8120
81204 18941 Не_активен Не_активен Не_активен 10821 8120
81207 18942 Не_активен Не_активен Не_активен 10822 8120
81210 18942 Активен Не_активен Не_активен 10822 8120
81213 18942 Активен Не_активен Не_активен 10822 8120
81216 18942 Активен Не_активен Не_активен 10822 8120
81219 18943 Не_активен Активен Не_активен 10822 8121
81222 18944 Не_активен Не_активен Активен 10822 8122
81225 18945 Не_активен Не_активен Не_активен 10822 8123
81228 18946 Не_активен Не_активен Не_активен 10823 8123
81231 18947 Не_активен Не_активен Не_активен 10824 8123
81234 18948 Не_активен Не_активен Не_активен 10825 8123
81237 18949 Не_активен Не_активен Не_активен 10826 8123
81240 18949 Не_активен Активен Не_активен 10826 8123
81243 18949 Не_активен Активен Не_активен 10826 8123
81246 18949 Не_активен Активен Не_активен 10826 8123
81249 18950 Не_активен Не_активен Активен 10826 8124
81252 18951 Активен Не_активен Не_активен 10826 8125
81255 18952 Не_активен Не_активен Не_активен 10826 8126
81258 18953 Не_активен Не_активен Не_активен 10827 8126
81261 18954 Не_активен Не_активен Не_активен 10828 8126
81264 18955 Не_активен Не_активен Не_активен 10829 8126
81267 18956 Не_активен Не_активен Не_активен 10830 8126
81270 18956 Не_активен Не_активен Активен 10830 8126
81273 18956 Не_активен Не_активен Активен 10830 8126
81276 18956 Не_активен Не_активен Активен 10830 8126
81279 18957 Активен Не_активен Не_активен 10830 8127
81282 18958 Не_активен Активен Не_активен 10830 8128
81285 18959 Не_активен Не_активен Не_активен 10830 8129
81288 18960 Не_активен Не_активен Не_активен 10831 8129
81291 18961 Не_активен Не_активен Не_активен 10832 8129
81294 18962 Не_активен Не_активен Не_активен 10833 8129
81297 18963 Не_активен Не_активен Не_активен 10834 8129
81300 18963 Активен Не_активен Не_активен 10834 8129
81303 18963 Активен Не_активен Не_активен 10834 8129
81306 18963 Активен Не_активен Не_активен 10834 8129
81309 18964 Не_активен Активен Не_активен 10834 8130
81312 18965 Не_активен Не_активен Активен 10834 8131
81315 18966 Не_активен Не_активен Не_активен 10834 8132
81318 18967 Не_активен Не_активен Не_активен 10835 8132
81321 18968 Не_активен Не_активен Не_активен 10836 8132
81324 18969 Не_активен Не_активен Не_активен 10837 8132
81327 18970 Не_активен Не_активен Не_активен 10838 8132
81330 18970 Не_активен Активен Не_активен 10838 8132
81333 18970 Не_активен Активен Не_активен 10838 8132
81336 18970 Не_активен Активен Не_активен 10838 8132
81339 18971 Не_активен Не_активен Активен 10838 8133
81342 18972 Активен Не_активен Не_активен 10838 8134
81345 18973 Не_активен Не_активен Не_активен 10838 8135
81348 18974 Не_активен Не_активен Не_активен 10839 8135
81351 18975 Не_активен Не_активен Не_активен 10840 8135
81354 18976 Не_активен Не_активен Не_активен 10841 8135
81357 18977 Не_активен Не_активен Не_активен 10842 8135
81360 18977 Не_активен Не_активен Активен 10842 8135
81363 18977 Не_активен Не_активен Активен 10842 8135
81366 18977 Не_активен Не_активен Активен 10842 8135
81369 18978 Активен Не_активен Не_активен 10842 8136
81372 18979 Не_активен Активен Не_активен 10842 8137
81375 18980 Не_активен Не_активен Не_активен 10842 8138
81378 18981 Не_активен Не_активен Не_активен 10843 8138
81381 18982 Не_активен Не_активен Не_активен 10844 8138
81384 18983 Не_активен Не_активен Не_активен 10845 8138
81387 18984 Не_активен Не_активен Не_активен 10846 8138
81390 18984 Активен Не_активен Не_активен 10846 8138
81393 18984 Активен Не_активен Не_активен 10846 8138
81396 18984 Активен Не_активен Не_активен 10846 8138
81399 18985 Не_активен Активен Не_активен 10846 8139
81402 18986 Не_активен Не_активен Активен 10846 8140
81405 18987 Не_активен Не_активен Не_активен 10846 8141
81408 18988 Не_активен Не_активен Не_активен 10847 8141
81411 18989 Не_активен Не_активен Не_активен 10848 8141
81414 18990 Не_активен Не_активен Не_активен 10849 8141
81417 18991 Не_активен Не_активен Не_активен 10850 8141
81420 18991 Не_активен Активен Не_активен 10850 8141
81423 18991 Не_активен Активен Не_активен 10850 8141
81426 18991 Не_активен Активен Не_активен 10850 8141
81429 18992 Не_активен Не_активен Активен 10850 8142
81432 18993 Активен Не_активен Не_активен 10850 8143
81435 18994 Не_активен Не_активен Не_активен 10850 8144
81438 18995 Не_активен Не_активен Не_активен 10851 8144
81441 18996 Не_активен Не_активен Не_активен 10852 8144
81444 18997 Не_активен Не_активен Не_активен 10853 8144
81447 18998 Не_активен Не_активен Не_активен 10854 8144
81450 18998 Не_активен Не_активен Активен 10854 8144
81453 18998 Не_активен Не_активен Активен 10854 8144
81456 18998 Не_активен Не_активен Активен 10854 8144
81459 18999 Активен Не_активен Не_активен 10854 8145
81462 19000 Не_активен Активен Не_активен 10854 8146
81465 19001 Не_активен Не_активен Не_активен 10854 8147
81468 19002 Не_активен Не_активен Не_активен 10855 8147
81471 19003 Не_активен Не_активен Не_активен 10856 8147
81474 19004 Не_активен Не_активен Не_активен 10857 8147
81477 19005 Не_активен Не_активен Не_активен 10858 8147
81480 19005 Активен Не_активен Не_активен 10858 8147
81483 19005 Активен Не_активен Не_активен 10858 8147
81486 19005 Активен Не_активен Не_активен 10858 8147
81489 19006 Не_активен Активен Не_активен 10858 8148
81492 19007 Не_активен Не_активен Активен 10858 8149
81495 19008 Не_активен Не_активен Не_активен 10858 8150
81498 19009 Не_активен Не_активен Не_активен 10859 8150
81501 19010 Не_активен Не_активен Не_активен 10860 8150
81504 19011 Не_активен Не_активен Не_активен 10861 8150
81507 19012 Не_активен Не_активен Не_активен 10862 8150
81510 19012 Не_активен Активен Не_активен 10862 8150
81513 19012 Не_активен Активен Не_активен 10862 8150
81516 19012 Не_активен Активен Не_активен 10862 8150
81519 19013 Не_активен Не_активен Активен 10862 8151
81522 19014 Активен Не_активен Не_активен 10862 8152
81525 19015 Не_активен Не_активен Не_активен 10862 8153
81528 19016 Не_активен Не_активен Не_активен 10863 8153
81531 19017 Не_активен Не_активен Не_активен 10864 8153
81534 19018 Не_активен Не_активен Не_активен 10865 8153
81537 19019 Не_активен Не_активен Не_активен 10866 8153
81540 19019 Не_активен Не_активен Активен 10866 8153
81543 19019 Не_активен Не_активен Активен 10866 8153
81546 19019 Не_активен Не_активен Активен 10866 8153
81549 19020 Активен Не_активен Не_активен 10866 8154
81552 19021 Не_активен Активен Не_активен 10866 8155
81555 19022 Не_активен Не_активен Не_активен 10866 8156
81558 19023 Не_активен Не_активен Не_активен 10867 8156
81561 19024 Не_активен Не_активен Не_активен 10868 8156
81564 19025 Не_активен Не_активен Не_активен 10869 8156
81567 19026 Не_активен Не_активен Не_активен 10870 8156
81570 19026 Активен Не_активен Не_активен 10870 8156
81573 19026 Активен Не_активен Не_активен 10870 8156
81576 19026 Активен Не_активен Не_активен 10870 8156
81579 19027 Не_активен Активен Не_активен 10870 8157
81582 19028 Не_активен Не_активен Активен 10870 8158
81585 19029 Не_активен Не_активен Не_активен 10870 8159
81588 19030 Не_активен Не_активен Не_активен 10871 8159
81591 19031 Не_активен Не_активен Не_активен 10872 8159
81594 19032 Не_активен Не_активен Не_активен 10873 8159
81597 19033 Не_активен Не_активен Не_активен 10874 8159
81600 19033 Не_активен Активен Не_активен 10874 8159
81603 19033 Не_активен Активен Не_активен 10874 8159
81606 19033 Не_активен Активен Не_активен 10874 8159
81609 19034 Не_активен Не_активен Активен 10874 8160
81612 19035 Активен Не_активен Не_активен 10874 8161
81615 19036 Не_активен Не_активен Не_активен 10874 8162
81618 19037 Не_активен Не_активен Не_активен 10875 8162
81621 19038 Не_активен Не_активен Не_активен 10876 8162
81624 19039 Не_активен Не_активен Не_активен 10877 8162
81627 19040 Не_активен Не_активен Не_активен 10878 8162
81630 19040 Не_активен Не_активен Активен 10878 8162
81633 19040 Не_активен Не_активен Активен 10878 8162
81636 19040 Не_активен Не_активен Активен 10878 8162
81639 19041 Активен Не_активен Не_активен 10878 8163
81642 19042 Не_активен Активен Не_активен 10878 8164
81645 19043 Не_активен Не_активен Не_активен 10878 8165
81648 19044 Не_активен Не_активен Не_активен 10879 8165
81651 19045 Не_активен Не_активен Не_активен 10880 8165
81654 19046 Не_активен Не_активен Не_активен 10881 8165
81657 19047 Не_активен Не_активен Не_активен 10882 8165
81660 19047 Активен Не_активен Не_активен 10882 8165
81663 19047 Активен Не_активен Не_активен 10882 8165
81666 19047 Активен Не_активен Не_активен 10882 8165
81669 19048 Не_активен Активен Не_активен 10882 8166
81672 19049 Не_активен Не_активен Активен 10882 8167
81675 19050 Не_активен Не_активен Не_активен 10882 8168
81678 19051 Не_активен Не_активен Не_активен 10883 8168
81681 19052 Не_активен Не_активен Не_активен 10884 8168
81684 19053 Не_активен Не_активен Не_активен 10885 8168
81687 19054 Не_активен Не_активен Не_активен 10886 8168
81690 19054 Не_активен Активен Не_активен 10886 8168
81693 19054 Не_активен Активен Не_активен 10886 8168
81696 19054 Не_активен Активен Не_активен 10886 8168
81699 19055 Не_активен Не_активен Активен 10886 8169
81702 19056 Активен Не_активен Не_активен 10886 8170
81705 19057 Не_активен Не_активен Не_активен 10886 8171
81708 19058 Не_активен Не_активен Не_активен 10887 8171
81711 19059 Не_активен Не_активен Не_активен 10888 8171
81714 19060 Не_активен Не_активен Не_активен 10889 8171
81717 19061 Не_активен Не_активен Не_активен 10890 8171
81720 19061 Не_активен Не_активен Активен 10890 8171
81723 19061 Не_активен Не_активен Активен 10890 8171
81726 19061 Не_активен Не_активен Активен 10890 8171
81729 19062 Активен Не_активен Не_активен 10890 8172
81732 19063 Не_активен Активен Не_активен 10890 8173
81735 19064 Не_активен Не_активен Не_активен 10890 8174
81738 19065 Не_активен Не_активен Не_активен 10891 8174
81741 19066 Не_активен Не_активен Не_активен 10892 8174
81744 19067 Не_активен Не_активен Не_активен 10893 8174
81747 19068 Не_активен Не_активен Не_активен 10894 8174
81750 19068 Активен Не_активен Не_активен 10894 8174
81753 19068 Активен Не_активен Не_активен 10894 8174
81756 19068 Активен Не_активен Не_активен 10894 8174
81759 19069 Не_активен Активен Не_активен 10894 8175
81762 19070 Не_активен Не_активен Активен 10894 8176
81765 19071 Не_активен Не_активен Не_активен 10894 8177
81768 19072 Не_активен Не_активен Не_активен 10895 8177
81771 19073 Не_активен Не_активен Не_активен 10896 8177
81774 19074 Не_активен Не_активен Не_активен 10897 8177
81777 19075 Не_активен Не_активен Не_активен 10898 8177
81780 19075 Не_активен Активен Не_активен 10898 8177
81783 19075 Не_активен Активен Не_активен 10898 8177
81786 19075 Не_активен Активен Не_активен 10898 8177
81789 19076 Не_активен Не_активен Активен 10898 8178
81792 19077 Активен Не_активен Не_активен 10898 8179
81795 19078 Не_активен Не_активен Не_активен 10898 8180
81798 19079 Не_активен Не_активен Не_активен 10899 8180
81801 19080 Не_активен Не_активен Не_активен 10900 8180
81804 19081 Не_активен Не_активен Не_активен 10901 8180
81807 19082 Не_активен Не_активен Не_активен 10902 8180
81810 19082 Не_активен Не_активен Активен 10902 8180
81813 19082 Не_активен Не_активен Активен 10902 8180
81816 19082 Не_активен Не_активен Активен 10902 8180
81819 19083 Активен Не_активен Не_активен 10902 8181
81822 19084 Не_активен Активен Не_активен 10902 8182
81825 19085 Не_активен Не_активен Не_активен 10902 8183
81828 19086 Не_активен Не_активен Не_активен 10903 8183
81831 19087 Не_активен Не_активен Не_активен 10904 8183
81834 19088 Не_активен Не_активен Не_активен 10905 8183
81837 19089 Не_активен Не_активен Не_активен 10906 8183
81840 19089 Активен Не_активен Не_активен 10906 8183
81843 19089 Активен Не_активен Не_активен 10906 8183
81846 19089 Активен Не_активен Не_активен 10906 8183
81849 19090 Не_активен Активен Не_активен 10906 8184
81852 19091 Не_активен Не_активен Активен 10906 8185
81855 19092 Не_активен Не_активен Не_активен 10906 8186
81858 19093 Не_активен Не_активен Не_активен 10907 8186
81861 19094 Не_активен Не_активен Не_активен 10908 8186
81864 19095 Не_активен Не_активен Не_активен 10909 8186
81867 19096 Не_активен Не_активен Не_активен 10910 8186
81870 19096 Не_активен Активен Не_активен 10910 8186
81873 19096 Не_активен Активен Не_активен 10910 8186
81876 19096 Не_активен Активен Не_активен 10910 8186
81879 19097 Не_активен Не_активен Активен 10910 8187
81882 19098 Активен Не_активен Не_активен 10910 8188
81885 19099 Не_активен Не_активен Не_активен 10910 8189
81888 19100 Не_активен Не_активен Не_активен 10911 8189
81891 19101 Не_активен Не_активен Не_активен 10912 8189
81894 19102 Не_активен Не_активен Не_активен 10913 8189
81897 19103 Не_активен Не_активен Не_активен 10914 8189
81900 19103 Не_активен Не_активен Активен 10914 8189
81903 19103 Не_активен Не_активен Активен 10914 8189
81906 19103 Не_активен Не_активен Активен 10914 8189
81909 19104 Активен Не_активен Не_активен 10914 8190
81912 19105 Не_активен Активен Не_активен 10914 8191
81915 19106 Не_активен Не_активен Не_активен 10914 8192
81918 19107 Не_активен Не_активен Не_активен 10915 8192
81921 19108 Не_активен Не_активен Не_активен 10916 8192
81924 19109 Не_активен Не_активен Не_активен 10917 8192
81927 19110 Не_активен Не_активен Не_активен 10918 8192
81930 19110 Активен Не_активен Не_активен 10918 8192
81933 19110 Активен Не_активен Не_активен 10918 8192
81936 19110 Активен Не_активен Не_активен 10918 8192
81939 19111 Не_активен Активен Не_активен 10918 8193
81942 19112 Не_активен Не_активен Активен 10918 8194
81945 19113 Не_активен Не_активен Не_активен 10918 8195
81948 19114 Не_активен Не_активен Не_активен 10919 8195
81951 19115 Не_активен Не_активен Не_активен 10920 8195
81954 19116 Не_активен Не_активен Не_активен 10921 8195
81957 19117 Не_активен Не_активен Не_активен 10922 8195
